image_path,folder,filename,stem,parts,part0,part1,part2
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_179_d085ea1d.jpg,pi-ru-pi_278,pi-ru-pi_f3_179_d085ea1d.jpg,pi-ru-pi_f3_179_d085ea1d,"['pi-ru-pi', 'f3', '179', 'd085ea1d']",pi-ru-pi,f3,179
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_182_1f128ca0.jpg,pi-ru-pi_278,pi-ru-pi_f3_182_1f128ca0.jpg,pi-ru-pi_f3_182_1f128ca0,"['pi-ru-pi', 'f3', '182', '1f128ca0']",pi-ru-pi,f3,182
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_185_7eebac38.jpg,pi-ru-pi_278,pi-ru-pi_f3_185_7eebac38.jpg,pi-ru-pi_f3_185_7eebac38,"['pi-ru-pi', 'f3', '185', '7eebac38']",pi-ru-pi,f3,185
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_186_e64e4f37.jpg,pi-ru-pi_278,pi-ru-pi_f3_186_e64e4f37.jpg,pi-ru-pi_f3_186_e64e4f37,"['pi-ru-pi', 'f3', '186', 'e64e4f37']",pi-ru-pi,f3,186
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_191_b8db91f7.jpg,pi-ru-pi_278,pi-ru-pi_f3_191_b8db91f7.jpg,pi-ru-pi_f3_191_b8db91f7,"['pi-ru-pi', 'f3', '191', 'b8db91f7']",pi-ru-pi,f3,191
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_197_001b1edd.jpg,pi-ru-pi_278,pi-ru-pi_f3_197_001b1edd.jpg,pi-ru-pi_f3_197_001b1edd,"['pi-ru-pi', 'f3', '197', '001b1edd']",pi-ru-pi,f3,197
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_228_1c7b7ae2.jpg,pi-ru-pi_278,pi-ru-pi_f3_228_1c7b7ae2.jpg,pi-ru-pi_f3_228_1c7b7ae2,"['pi-ru-pi', 'f3', '228', '1c7b7ae2']",pi-ru-pi,f3,228
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_234_9996bf83.jpg,pi-ru-pi_278,pi-ru-pi_f3_234_9996bf83.jpg,pi-ru-pi_f3_234_9996bf83,"['pi-ru-pi', 'f3', '234', '9996bf83']",pi-ru-pi,f3,234
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_243_b40bf756.jpg,pi-ru-pi_278,pi-ru-pi_f3_243_b40bf756.jpg,pi-ru-pi_f3_243_b40bf756,"['pi-ru-pi', 'f3', '243', 'b40bf756']",pi-ru-pi,f3,243
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_247_08b86a79.jpg,pi-ru-pi_278,pi-ru-pi_f3_247_08b86a79.jpg,pi-ru-pi_f3_247_08b86a79,"['pi-ru-pi', 'f3', '247', '08b86a79']",pi-ru-pi,f3,247
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_252_41c594b2.jpg,pi-ru-pi_278,pi-ru-pi_f3_252_41c594b2.jpg,pi-ru-pi_f3_252_41c594b2,"['pi-ru-pi', 'f3', '252', '41c594b2']",pi-ru-pi,f3,252
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_262_38927298.jpg,pi-ru-pi_278,pi-ru-pi_f3_262_38927298.jpg,pi-ru-pi_f3_262_38927298,"['pi-ru-pi', 'f3', '262', '38927298']",pi-ru-pi,f3,262
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_266_0fc597ec.jpg,pi-ru-pi_278,pi-ru-pi_f3_266_0fc597ec.jpg,pi-ru-pi_f3_266_0fc597ec,"['pi-ru-pi', 'f3', '266', '0fc597ec']",pi-ru-pi,f3,266
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_38_1409ea65.jpg,pi-ru-pi_278,pi-ru-pi_f3_38_1409ea65.jpg,pi-ru-pi_f3_38_1409ea65,"['pi-ru-pi', 'f3', '38', '1409ea65']",pi-ru-pi,f3,38
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_53_d2f51e1e.jpg,pi-ru-pi_278,pi-ru-pi_f3_53_d2f51e1e.jpg,pi-ru-pi_f3_53_d2f51e1e,"['pi-ru-pi', 'f3', '53', 'd2f51e1e']",pi-ru-pi,f3,53
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_74_7bd0c5eb.jpg,pi-ru-pi_278,pi-ru-pi_f3_74_7bd0c5eb.jpg,pi-ru-pi_f3_74_7bd0c5eb,"['pi-ru-pi', 'f3', '74', '7bd0c5eb']",pi-ru-pi,f3,74
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_86_b0b4b92a.jpg,pi-ru-pi_278,pi-ru-pi_f3_86_b0b4b92a.jpg,pi-ru-pi_f3_86_b0b4b92a,"['pi-ru-pi', 'f3', '86', 'b0b4b92a']",pi-ru-pi,f3,86
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_94_a986f2dd.jpg,pi-ru-pi_278,pi-ru-pi_f3_94_a986f2dd.jpg,pi-ru-pi_f3_94_a986f2dd,"['pi-ru-pi', 'f3', '94', 'a986f2dd']",pi-ru-pi,f3,94
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_98_82e9a3c2.jpg,pi-ru-pi_278,pi-ru-pi_f3_98_82e9a3c2.jpg,pi-ru-pi_f3_98_82e9a3c2,"['pi-ru-pi', 'f3', '98', '82e9a3c2']",pi-ru-pi,f3,98
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f3_9_3a83d7bf.jpg,pi-ru-pi_278,pi-ru-pi_f3_9_3a83d7bf.jpg,pi-ru-pi_f3_9_3a83d7bf,"['pi-ru-pi', 'f3', '9', '3a83d7bf']",pi-ru-pi,f3,9
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_100_756d88be.jpg,pi-ru-pi_278,pi-ru-pi_f4_100_756d88be.jpg,pi-ru-pi_f4_100_756d88be,"['pi-ru-pi', 'f4', '100', '756d88be']",pi-ru-pi,f4,100
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_101_4f1fcf3d.jpg,pi-ru-pi_278,pi-ru-pi_f4_101_4f1fcf3d.jpg,pi-ru-pi_f4_101_4f1fcf3d,"['pi-ru-pi', 'f4', '101', '4f1fcf3d']",pi-ru-pi,f4,101
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_103_41bb7cbb.jpg,pi-ru-pi_278,pi-ru-pi_f4_103_41bb7cbb.jpg,pi-ru-pi_f4_103_41bb7cbb,"['pi-ru-pi', 'f4', '103', '41bb7cbb']",pi-ru-pi,f4,103
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_104_ea662c01.jpg,pi-ru-pi_278,pi-ru-pi_f4_104_ea662c01.jpg,pi-ru-pi_f4_104_ea662c01,"['pi-ru-pi', 'f4', '104', 'ea662c01']",pi-ru-pi,f4,104
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_106_32538e28.jpg,pi-ru-pi_278,pi-ru-pi_f4_106_32538e28.jpg,pi-ru-pi_f4_106_32538e28,"['pi-ru-pi', 'f4', '106', '32538e28']",pi-ru-pi,f4,106
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_10_bcab3f76.jpg,pi-ru-pi_278,pi-ru-pi_f4_10_bcab3f76.jpg,pi-ru-pi_f4_10_bcab3f76,"['pi-ru-pi', 'f4', '10', 'bcab3f76']",pi-ru-pi,f4,10
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_111_b8612725.jpg,pi-ru-pi_278,pi-ru-pi_f4_111_b8612725.jpg,pi-ru-pi_f4_111_b8612725,"['pi-ru-pi', 'f4', '111', 'b8612725']",pi-ru-pi,f4,111
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_118_e5c5c00f.jpg,pi-ru-pi_278,pi-ru-pi_f4_118_e5c5c00f.jpg,pi-ru-pi_f4_118_e5c5c00f,"['pi-ru-pi', 'f4', '118', 'e5c5c00f']",pi-ru-pi,f4,118
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_125_88523b85.jpg,pi-ru-pi_278,pi-ru-pi_f4_125_88523b85.jpg,pi-ru-pi_f4_125_88523b85,"['pi-ru-pi', 'f4', '125', '88523b85']",pi-ru-pi,f4,125
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_128_ba77a64a.jpg,pi-ru-pi_278,pi-ru-pi_f4_128_ba77a64a.jpg,pi-ru-pi_f4_128_ba77a64a,"['pi-ru-pi', 'f4', '128', 'ba77a64a']",pi-ru-pi,f4,128
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_129_3fcf0077.jpg,pi-ru-pi_278,pi-ru-pi_f4_129_3fcf0077.jpg,pi-ru-pi_f4_129_3fcf0077,"['pi-ru-pi', 'f4', '129', '3fcf0077']",pi-ru-pi,f4,129
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_130_4f869686.jpg,pi-ru-pi_278,pi-ru-pi_f4_130_4f869686.jpg,pi-ru-pi_f4_130_4f869686,"['pi-ru-pi', 'f4', '130', '4f869686']",pi-ru-pi,f4,130
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_133_d01f203f.jpg,pi-ru-pi_278,pi-ru-pi_f4_133_d01f203f.jpg,pi-ru-pi_f4_133_d01f203f,"['pi-ru-pi', 'f4', '133', 'd01f203f']",pi-ru-pi,f4,133
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_135_1d9ece3c.jpg,pi-ru-pi_278,pi-ru-pi_f4_135_1d9ece3c.jpg,pi-ru-pi_f4_135_1d9ece3c,"['pi-ru-pi', 'f4', '135', '1d9ece3c']",pi-ru-pi,f4,135
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_136_c77bcfda.jpg,pi-ru-pi_278,pi-ru-pi_f4_136_c77bcfda.jpg,pi-ru-pi_f4_136_c77bcfda,"['pi-ru-pi', 'f4', '136', 'c77bcfda']",pi-ru-pi,f4,136
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_142_d3d14422.jpg,pi-ru-pi_278,pi-ru-pi_f4_142_d3d14422.jpg,pi-ru-pi_f4_142_d3d14422,"['pi-ru-pi', 'f4', '142', 'd3d14422']",pi-ru-pi,f4,142
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_144_d47ac8bc.jpg,pi-ru-pi_278,pi-ru-pi_f4_144_d47ac8bc.jpg,pi-ru-pi_f4_144_d47ac8bc,"['pi-ru-pi', 'f4', '144', 'd47ac8bc']",pi-ru-pi,f4,144
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_146_874d512f.jpg,pi-ru-pi_278,pi-ru-pi_f4_146_874d512f.jpg,pi-ru-pi_f4_146_874d512f,"['pi-ru-pi', 'f4', '146', '874d512f']",pi-ru-pi,f4,146
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_149_9e922cb6.jpg,pi-ru-pi_278,pi-ru-pi_f4_149_9e922cb6.jpg,pi-ru-pi_f4_149_9e922cb6,"['pi-ru-pi', 'f4', '149', '9e922cb6']",pi-ru-pi,f4,149
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_151_af1bb4aa.jpg,pi-ru-pi_278,pi-ru-pi_f4_151_af1bb4aa.jpg,pi-ru-pi_f4_151_af1bb4aa,"['pi-ru-pi', 'f4', '151', 'af1bb4aa']",pi-ru-pi,f4,151
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_155_ae1f6928.jpg,pi-ru-pi_278,pi-ru-pi_f4_155_ae1f6928.jpg,pi-ru-pi_f4_155_ae1f6928,"['pi-ru-pi', 'f4', '155', 'ae1f6928']",pi-ru-pi,f4,155
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_159_599c2f9d.jpg,pi-ru-pi_278,pi-ru-pi_f4_159_599c2f9d.jpg,pi-ru-pi_f4_159_599c2f9d,"['pi-ru-pi', 'f4', '159', '599c2f9d']",pi-ru-pi,f4,159
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_167_b2e04525.jpg,pi-ru-pi_278,pi-ru-pi_f4_167_b2e04525.jpg,pi-ru-pi_f4_167_b2e04525,"['pi-ru-pi', 'f4', '167', 'b2e04525']",pi-ru-pi,f4,167
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_169_5f0b80ae.jpg,pi-ru-pi_278,pi-ru-pi_f4_169_5f0b80ae.jpg,pi-ru-pi_f4_169_5f0b80ae,"['pi-ru-pi', 'f4', '169', '5f0b80ae']",pi-ru-pi,f4,169
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_172_11ec5e67.jpg,pi-ru-pi_278,pi-ru-pi_f4_172_11ec5e67.jpg,pi-ru-pi_f4_172_11ec5e67,"['pi-ru-pi', 'f4', '172', '11ec5e67']",pi-ru-pi,f4,172
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_173_a0d01e2c.jpg,pi-ru-pi_278,pi-ru-pi_f4_173_a0d01e2c.jpg,pi-ru-pi_f4_173_a0d01e2c,"['pi-ru-pi', 'f4', '173', 'a0d01e2c']",pi-ru-pi,f4,173
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_174_0ceef153.jpg,pi-ru-pi_278,pi-ru-pi_f4_174_0ceef153.jpg,pi-ru-pi_f4_174_0ceef153,"['pi-ru-pi', 'f4', '174', '0ceef153']",pi-ru-pi,f4,174
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_177_112cea8f.jpg,pi-ru-pi_278,pi-ru-pi_f4_177_112cea8f.jpg,pi-ru-pi_f4_177_112cea8f,"['pi-ru-pi', 'f4', '177', '112cea8f']",pi-ru-pi,f4,177
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_178_6b00a70d.jpg,pi-ru-pi_278,pi-ru-pi_f4_178_6b00a70d.jpg,pi-ru-pi_f4_178_6b00a70d,"['pi-ru-pi', 'f4', '178', '6b00a70d']",pi-ru-pi,f4,178
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_184_401b49c4.jpg,pi-ru-pi_278,pi-ru-pi_f4_184_401b49c4.jpg,pi-ru-pi_f4_184_401b49c4,"['pi-ru-pi', 'f4', '184', '401b49c4']",pi-ru-pi,f4,184
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_188_991a40ed.jpg,pi-ru-pi_278,pi-ru-pi_f4_188_991a40ed.jpg,pi-ru-pi_f4_188_991a40ed,"['pi-ru-pi', 'f4', '188', '991a40ed']",pi-ru-pi,f4,188
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_189_6bf66e1f.jpg,pi-ru-pi_278,pi-ru-pi_f4_189_6bf66e1f.jpg,pi-ru-pi_f4_189_6bf66e1f,"['pi-ru-pi', 'f4', '189', '6bf66e1f']",pi-ru-pi,f4,189
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_192_f347366a.jpg,pi-ru-pi_278,pi-ru-pi_f4_192_f347366a.jpg,pi-ru-pi_f4_192_f347366a,"['pi-ru-pi', 'f4', '192', 'f347366a']",pi-ru-pi,f4,192
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_194_4a23754a.jpg,pi-ru-pi_278,pi-ru-pi_f4_194_4a23754a.jpg,pi-ru-pi_f4_194_4a23754a,"['pi-ru-pi', 'f4', '194', '4a23754a']",pi-ru-pi,f4,194
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_196_bd6f027a.jpg,pi-ru-pi_278,pi-ru-pi_f4_196_bd6f027a.jpg,pi-ru-pi_f4_196_bd6f027a,"['pi-ru-pi', 'f4', '196', 'bd6f027a']",pi-ru-pi,f4,196
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_198_1599f937.jpg,pi-ru-pi_278,pi-ru-pi_f4_198_1599f937.jpg,pi-ru-pi_f4_198_1599f937,"['pi-ru-pi', 'f4', '198', '1599f937']",pi-ru-pi,f4,198
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_199_e0200f69.jpg,pi-ru-pi_278,pi-ru-pi_f4_199_e0200f69.jpg,pi-ru-pi_f4_199_e0200f69,"['pi-ru-pi', 'f4', '199', 'e0200f69']",pi-ru-pi,f4,199
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_201_3a3e0a8b.jpg,pi-ru-pi_278,pi-ru-pi_f4_201_3a3e0a8b.jpg,pi-ru-pi_f4_201_3a3e0a8b,"['pi-ru-pi', 'f4', '201', '3a3e0a8b']",pi-ru-pi,f4,201
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_203_21b0a2a4.jpg,pi-ru-pi_278,pi-ru-pi_f4_203_21b0a2a4.jpg,pi-ru-pi_f4_203_21b0a2a4,"['pi-ru-pi', 'f4', '203', '21b0a2a4']",pi-ru-pi,f4,203
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_205_d2e244fb.jpg,pi-ru-pi_278,pi-ru-pi_f4_205_d2e244fb.jpg,pi-ru-pi_f4_205_d2e244fb,"['pi-ru-pi', 'f4', '205', 'd2e244fb']",pi-ru-pi,f4,205
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_209_b35f7bbc.jpg,pi-ru-pi_278,pi-ru-pi_f4_209_b35f7bbc.jpg,pi-ru-pi_f4_209_b35f7bbc,"['pi-ru-pi', 'f4', '209', 'b35f7bbc']",pi-ru-pi,f4,209
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_211_324aca37.jpg,pi-ru-pi_278,pi-ru-pi_f4_211_324aca37.jpg,pi-ru-pi_f4_211_324aca37,"['pi-ru-pi', 'f4', '211', '324aca37']",pi-ru-pi,f4,211
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_219_b3d4cb1e.jpg,pi-ru-pi_278,pi-ru-pi_f4_219_b3d4cb1e.jpg,pi-ru-pi_f4_219_b3d4cb1e,"['pi-ru-pi', 'f4', '219', 'b3d4cb1e']",pi-ru-pi,f4,219
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_221_45704767.jpg,pi-ru-pi_278,pi-ru-pi_f4_221_45704767.jpg,pi-ru-pi_f4_221_45704767,"['pi-ru-pi', 'f4', '221', '45704767']",pi-ru-pi,f4,221
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_223_c29f67f2.jpg,pi-ru-pi_278,pi-ru-pi_f4_223_c29f67f2.jpg,pi-ru-pi_f4_223_c29f67f2,"['pi-ru-pi', 'f4', '223', 'c29f67f2']",pi-ru-pi,f4,223
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_224_8835b898.jpg,pi-ru-pi_278,pi-ru-pi_f4_224_8835b898.jpg,pi-ru-pi_f4_224_8835b898,"['pi-ru-pi', 'f4', '224', '8835b898']",pi-ru-pi,f4,224
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_225_364d6548.jpg,pi-ru-pi_278,pi-ru-pi_f4_225_364d6548.jpg,pi-ru-pi_f4_225_364d6548,"['pi-ru-pi', 'f4', '225', '364d6548']",pi-ru-pi,f4,225
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_229_54ead01e.jpg,pi-ru-pi_278,pi-ru-pi_f4_229_54ead01e.jpg,pi-ru-pi_f4_229_54ead01e,"['pi-ru-pi', 'f4', '229', '54ead01e']",pi-ru-pi,f4,229
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_22_41e2b5ee.jpg,pi-ru-pi_278,pi-ru-pi_f4_22_41e2b5ee.jpg,pi-ru-pi_f4_22_41e2b5ee,"['pi-ru-pi', 'f4', '22', '41e2b5ee']",pi-ru-pi,f4,22
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_232_922c6e40.jpg,pi-ru-pi_278,pi-ru-pi_f4_232_922c6e40.jpg,pi-ru-pi_f4_232_922c6e40,"['pi-ru-pi', 'f4', '232', '922c6e40']",pi-ru-pi,f4,232
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_236_75c6e415.jpg,pi-ru-pi_278,pi-ru-pi_f4_236_75c6e415.jpg,pi-ru-pi_f4_236_75c6e415,"['pi-ru-pi', 'f4', '236', '75c6e415']",pi-ru-pi,f4,236
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_240_306a7fb4.jpg,pi-ru-pi_278,pi-ru-pi_f4_240_306a7fb4.jpg,pi-ru-pi_f4_240_306a7fb4,"['pi-ru-pi', 'f4', '240', '306a7fb4']",pi-ru-pi,f4,240
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_242_ee4dd712.jpg,pi-ru-pi_278,pi-ru-pi_f4_242_ee4dd712.jpg,pi-ru-pi_f4_242_ee4dd712,"['pi-ru-pi', 'f4', '242', 'ee4dd712']",pi-ru-pi,f4,242
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_248_5368dab4.jpg,pi-ru-pi_278,pi-ru-pi_f4_248_5368dab4.jpg,pi-ru-pi_f4_248_5368dab4,"['pi-ru-pi', 'f4', '248', '5368dab4']",pi-ru-pi,f4,248
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_249_e23ca506.jpg,pi-ru-pi_278,pi-ru-pi_f4_249_e23ca506.jpg,pi-ru-pi_f4_249_e23ca506,"['pi-ru-pi', 'f4', '249', 'e23ca506']",pi-ru-pi,f4,249
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_250_ea30ef74.jpg,pi-ru-pi_278,pi-ru-pi_f4_250_ea30ef74.jpg,pi-ru-pi_f4_250_ea30ef74,"['pi-ru-pi', 'f4', '250', 'ea30ef74']",pi-ru-pi,f4,250
C:\Users\Angad\Desktop\StemFellowship\data\raw\fitzpatrick\Categorized_AbbrvName\pi-ru-pi_278\pi-ru-pi_f4_253_5a52c55b.jpg,pi-ru-pi_278,pi-ru-pi_f4_253_5a52c55b.jpg,pi-ru-pi_f4_253_5a52c55b,"['pi-ru-pi', 'f4', '253', '5a52c55b']",pi-ru-pi,f4,253
